dates,prices,mas,signals,returns
2023-09-22 08:29:00,26688.96,26299.177006410493,-1.0,99.97715337974444
2023-09-22 08:30:00,26703.02,26299.21783719826,-1.0,99.97715337974444
2023-09-22 08:31:00,26703.0,26299.25873553324,-1.0,99.97715337974444
2023-09-22 08:32:00,26706.36,26299.29977799764,-1.0,99.97715337974444
2023-09-22 08:33:00,26713.41,26299.341124209404,-1.0,99.97715337974444
2023-09-22 08:34:00,26703.05,26299.38202469557,-1.0,99.97715337974444
2023-09-22 08:35:00,26709.21,26299.423190207766,-1.0,99.97715337974444
2023-09-22 08:36:00,26703.09,26299.464091984642,-1.0,99.97715337974444
2023-09-22 08:37:00,26695.21,26299.504663769694,-1.0,99.97715337974444
2023-09-22 08:38:00,26700.61,26299.545562534917,-1.0,99.97715337974444
2023-09-22 08:39:00,26700.25,26299.586445381363,-1.0,99.97715337974444
2023-09-22 08:40:00,26693.37,26299.627032654953,-1.0,99.97715337974444
2023-09-22 08:41:00,26691.02,26299.667518392595,-1.0,99.97715337974444
2023-09-22 08:42:00,26694.64,26299.70815987605,-1.0,99.97715337974444
2023-09-22 08:43:00,26686.63,26299.74845716986,-1.0,99.97715337974444
2023-09-22 08:44:00,26680.15,26299.78823301635,-1.0,99.97715337974444
2023-09-22 08:45:00,26682.74,26299.827984339332,-1.0,99.97715337974444
2023-09-22 08:46:00,26681.64,26299.868046293468,-1.0,99.97715337974444
2023-09-22 08:47:00,26675.54,26299.907866454374,-1.0,99.97715337974444
2023-09-22 08:48:00,26669.17,26299.947412124035,-1.0,99.97715337974444
2023-09-22 08:49:00,26669.62,26299.986873897476,-1.0,99.97715337974444
2023-09-22 08:50:00,26678.71,26300.026830013296,-1.0,99.97715337974444
2023-09-22 08:51:00,26671.13,26300.06610506385,-1.0,99.97715337974444
2023-09-22 08:52:00,26675.24,26300.105557372073,-1.0,99.97715337974444
2023-09-22 08:53:00,26674.48,26300.14527255514,-1.0,99.97715337974444
2023-09-22 08:54:00,26675.15,26300.185075936803,-1.0,99.97715337974444
2023-09-22 08:55:00,26675.15,26300.224878888228,-1.0,99.97715337974444
2023-09-22 08:56:00,26665.28,26300.264087682273,-1.0,99.97715337974444
2023-09-22 08:57:00,26669.02,26300.30345781522,-1.0,99.97715337974444
2023-09-22 08:58:00,26672.81,26300.343295185612,-1.0,99.97715337974444
2023-09-22 08:59:00,26672.82,26300.383256034038,-1.0,99.97715337974444
2023-09-22 09:00:00,26667.32,26300.422775889478,-1.0,99.97715337974444
2023-09-22 09:01:00,26664.24,26300.46211934772,-1.0,99.97715337974444
2023-09-22 09:02:00,26668.86,26300.50159962135,-1.0,99.97715337974444
2023-09-22 09:03:00,26661.72,26300.540908660634,-1.0,99.97715337974444
2023-09-22 09:04:00,26662.14,26300.58042507418,-1.0,99.97715337974444
2023-09-22 09:05:00,26658.01,26300.619763799816,-1.0,99.97715337974444
2023-09-22 09:06:00,26663.97,26300.65935894674,-1.0,99.97715337974444
2023-09-22 09:07:00,26664.82,26300.699044443445,-1.0,99.97715337974444
2023-09-22 09:08:00,26655.22,26300.73823430706,-1.0,99.97715337974444
2023-09-22 09:09:00,26651.47,26300.777179796027,-1.0,99.97715337974444
2023-09-22 09:10:00,26657.15,26300.816528847357,-1.0,99.97715337974444
2023-09-22 09:11:00,26650.45,26300.85554618591,-1.0,99.97715337974444
2023-09-22 09:12:00,26652.29,26300.894642688083,-1.0,99.97715337974444
2023-09-22 09:13:00,26655.78,26300.93375295784,-1.0,99.97715337974444
2023-09-22 09:14:00,26641.38,26300.972463967606,-1.0,99.97715337974444
2023-09-22 09:15:00,26639.65,26301.01111990703,-1.0,99.97715337974444
2023-09-22 09:16:00,26646.39,26301.05006582623,-1.0,99.97715337974444
2023-09-22 09:17:00,26654.18,26301.089225143012,-1.0,99.97715337974444
2023-09-22 09:18:00,26651.57,26301.128272167927,-1.0,99.97715337974444
2023-09-22 09:19:00,26636.78,26301.16675988466,-1.0,99.97715337974444
2023-09-22 09:20:00,26635.55,26301.205194682236,-1.0,99.97715337974444
2023-09-22 09:21:00,26641.42,26301.243882459203,-1.0,99.97715337974444
2023-09-22 09:22:00,26641.28,26301.282377059728,-1.0,99.97715337974444
2023-09-22 09:23:00,26633.16,26301.320496063297,-1.0,99.97715337974444
2023-09-22 09:24:00,26628.39,26301.358047584185,-1.0,99.97715337974444
2023-09-22 09:25:00,26628.9,26301.39571225742,-1.0,99.97715337974444
2023-09-22 09:26:00,26633.36,26301.433717248172,-1.0,99.97715337974444
2023-09-22 09:27:00,26629.92,26301.47162758677,-1.0,99.97715337974444
2023-09-22 09:28:00,26625.34,26301.509545239398,-1.0,99.97715337974444
2023-09-22 09:29:00,26625.33,26301.547595835273,-1.0,99.97715337974444
2023-09-22 09:30:00,26630.07,26301.585384416783,-1.0,99.97715337974444
2023-09-22 09:31:00,26635.06,26301.622932495775,-1.0,99.97715337974444
2023-09-22 09:32:00,26640.03,26301.660700856144,-1.0,99.97715337974444
2023-09-22 09:33:00,26633.6,26301.698423181144,-1.0,99.97715337974444
2023-09-22 09:34:00,26639.16,26301.736601987664,-1.0,99.97715337974444
2023-09-22 09:35:00,26639.14,26301.77436862708,-1.0,99.97715337974444
2023-09-22 09:36:00,26648.19,26301.812608527263,-1.0,99.97715337974444
2023-09-22 09:37:00,26645.88,26301.850909521112,-1.0,99.97715337974444
2023-09-22 09:38:00,26648.29,26301.889314632328,-1.0,99.97715337974444
2023-09-22 09:39:00,26648.29,26301.927719313306,-1.0,99.97715337974444
2023-09-22 09:40:00,26651.22,26301.96569762936,-1.0,99.97715337974444
2023-09-22 09:41:00,26646.22,26302.003638084552,-1.0,99.97715337974444
2023-09-22 09:42:00,26649.88,26302.041602633017,-1.0,99.97715337974444
2023-09-22 09:43:00,26654.29,26302.079757346266,-1.0,99.97715337974444
2023-09-22 09:44:00,26650.92,26302.11776663939,-1.0,99.97715337974444
2023-09-22 09:45:00,26654.28,26302.155633093804,-1.0,99.97715337974444
2023-09-22 09:46:00,26650.72,26302.19271651677,-1.0,99.97715337974444
2023-09-22 09:47:00,26650.71,26302.2301036871,-1.0,99.97715337974444
2023-09-22 09:48:00,26647.93,26302.267444391826,-1.0,99.97715337974444
2023-09-22 09:49:00,26646.55,26302.30493051668,-1.0,99.97715337974444
2023-09-22 09:50:00,26646.38,26302.342635632198,-1.0,99.97715337974444
2023-09-22 09:51:00,26651.21,26302.380677193098,-1.0,99.97715337974444
2023-09-22 09:52:00,26647.37,26302.418553542968,-1.0,99.97715337974444
2023-09-22 09:53:00,26646.42,26302.456389020317,-1.0,99.97715337974444
2023-09-22 09:54:00,26646.61,26302.494233102407,-1.0,99.97715337974444
2023-09-22 09:55:00,26647.52,26302.53183022842,-1.0,99.97715337974444
2023-09-22 09:56:00,26650.26,26302.569545239392,-1.0,99.97715337974444
2023-09-22 09:57:00,26640.79,26302.60685281587,-1.0,99.97715337974444
2023-09-22 09:58:00,26638.95,26302.644281288958,-1.0,99.97715337974444
2023-09-22 09:59:00,26635.84,26302.68179021638,-1.0,99.97715337974444
2023-09-22 10:00:00,26638.95,26302.719433808,-1.0,99.97715337974444
2023-09-22 10:01:00,26646.88,26302.757418147372,-1.0,99.97715337974444
2023-09-22 10:02:00,26646.42,26302.795189949633,-1.0,99.97715337974444
2023-09-22 10:03:00,26646.81,26302.833070601875,-1.0,99.97715337974444
2023-09-22 10:04:00,26653.61,26302.871301467083,-1.0,99.97715337974444
2023-09-22 10:05:00,26655.83,26302.909627844918,-1.0,99.97715337974444
2023-09-22 10:06:00,26656.59,26302.947987351006,-1.0,99.97715337974444
2023-09-22 10:07:00,26654.88,26302.986200146253,-1.0,99.97715337974444
2023-09-22 10:08:00,26650.7,26303.02423267218,-1.0,99.97715337974444
2023-09-22 10:09:00,26649.73,26303.06222518605,-1.0,99.97715337974444
2023-09-22 10:10:00,26646.93,26303.100097233546,-1.0,99.97715337974444
2023-09-22 10:11:00,26651.07,26303.137519683314,-1.0,99.97715337974444
2023-09-22 10:12:00,26651.15,26303.174999354615,-1.0,99.97715337974444
2023-09-22 10:13:00,26651.16,26303.21282450627,-1.0,99.97715337974444
2023-09-22 10:14:00,26651.15,26303.250578238574,-1.0,99.97715337974444
2023-09-22 10:15:00,26651.16,26303.28776147654,-1.0,99.97715337974444
2023-09-22 10:16:00,26651.16,26303.324859957804,-1.0,99.97715337974444
2023-09-22 10:17:00,26650.12,26303.361892612797,-1.0,99.97715337974444
2023-09-22 10:18:00,26650.1,26303.39884094132,-1.0,99.97715337974444
2023-09-22 10:19:00,26650.1,26303.4360603192,-1.0,99.97715337974444
2023-09-22 10:20:00,26640.35,26303.473061997123,-1.0,99.97715337974444
2023-09-22 10:21:00,26633.7,26303.509791334993,-1.0,99.97715337974444
2023-09-22 10:22:00,26631.17,26303.546411392643,-1.0,99.97715337974444
2023-09-22 10:23:00,26626.82,26303.58284472741,-1.0,99.97715337974444
2023-09-22 10:24:00,26597.49,26303.618015746644,-1.0,99.97715337974444
2023-09-22 10:25:00,26610.49,26303.653876435885,-1.0,99.97715337974444
2023-09-22 10:26:00,26616.99,26303.690308910176,-1.0,99.97715337974444
2023-09-22 10:27:00,26614.18,26303.726620918093,-1.0,99.97715337974444
2023-09-22 10:28:00,26608.95,26303.762547863837,-1.0,99.97715337974444
2023-09-22 10:29:00,26613.44,26303.798752742725,-1.0,99.97715337974444
2023-09-22 10:30:00,26610.45,26303.83482898073,-1.0,99.97715337974444
2023-09-22 10:31:00,26613.7,26303.871091511384,-1.0,99.97715337974444
2023-09-22 10:32:00,26618.54,26303.907516241412,-1.0,99.97715337974444
2023-09-22 10:33:00,26621.17,26303.94400937913,-1.0,99.97715337974444
2023-09-22 10:34:00,26617.87,26303.98067203025,-1.0,99.97715337974444
2023-09-22 10:35:00,26611.39,26304.017086864824,-1.0,99.97715337974444
2023-09-22 10:36:00,26609.45,26304.053371767808,-1.0,99.97715337974444
2023-09-22 10:37:00,26606.82,26304.08953104157,-1.0,99.97715337974444
2023-09-22 10:38:00,26604.86,26304.125581465352,-1.0,99.97715337974444
2023-09-22 10:39:00,26594.28,26304.161229187244,-1.0,99.97715337974444
2023-09-22 10:40:00,26597.14,26304.19692552593,-1.0,99.97715337974444
2023-09-22 10:41:00,26603.91,26304.23301854318,-1.0,99.97715337974444
2023-09-22 10:42:00,26606.53,26304.269118874465,-1.0,99.97715337974444
2023-09-22 10:43:00,26609.42,26304.305448522096,-1.0,99.97715337974444
2023-09-22 10:44:00,26600.38,26304.341389665668,-1.0,99.97715337974444
2023-09-22 10:45:00,26605.46,26304.377549369667,-1.0,99.97715337974444
2023-09-22 10:46:00,26609.32,26304.41387471493,-1.0,99.97715337974444
2023-09-22 10:47:00,26609.32,26304.450200490435,-1.0,99.97715337974444
2023-09-22 10:48:00,26598.46,26304.486102052197,-1.0,99.97715337974444
2023-09-22 10:49:00,26590.51,26304.52127135048,-1.0,99.97715337974444
2023-09-22 10:50:00,26595.16,26304.556641139236,-1.0,99.97715337974444
2023-09-22 10:51:00,26590.02,26304.591789786144,-1.0,99.97715337974444
2023-09-22 10:52:00,26594.22,26304.626894979105,-1.0,99.97715337974444
2023-09-22 10:53:00,26591.32,26304.66179537923,-1.0,99.97715337974444
2023-09-22 10:54:00,26592.68,26304.696686314135,-1.0,99.97715337974444
2023-09-22 10:55:00,26595.44,26304.73169599447,-1.0,99.97715337974444
2023-09-22 10:56:00,26595.45,26304.766706535276,-1.0,99.97715337974444
2023-09-22 10:57:00,26592.09,26304.801572086195,-1.0,99.97715337974444
2023-09-22 10:58:00,26590.0,26304.836347717566,-1.0,99.97715337974444
2023-09-22 10:59:00,26591.81,26304.87148087594,-1.0,99.97715337974444
2023-09-22 11:00:00,26599.92,26304.90685840896,-1.0,99.97715337974444
2023-09-22 11:01:00,26600.49,26304.941962311208,-1.0,99.97715337974444
2023-09-22 11:02:00,26600.48,26304.977259389896,-1.0,99.97715337974444
2023-09-22 11:03:00,26605.97,26305.01310200918,-1.0,99.97715337974444
2023-09-22 11:04:00,26605.77,26305.048936023722,-1.0,99.97715337974444
2023-09-22 11:05:00,26606.12,26305.084785096562,-1.0,99.97715337974444
2023-09-22 11:06:00,26606.55,26305.120652239355,-1.0,99.97715337974444
2023-09-22 11:07:00,26608.55,26305.156384287715,-1.0,99.97715337974444
2023-09-22 11:08:00,26609.0,26305.192135266505,-1.0,99.97715337974444
2023-09-22 11:09:00,26609.0,26305.227886245295,-1.0,99.97715337974444
2023-09-22 11:10:00,26606.52,26305.263701329408,-1.0,99.97715337974444
2023-09-22 11:11:00,26612.32,26305.299895022134,-1.0,99.97715337974444
2023-09-22 11:12:00,26616.76,26305.33645398612,-1.0,99.97715337974444
2023-09-22 11:13:00,26617.31,26305.373166114503,-1.0,99.97715337974444
2023-09-22 11:14:00,26617.32,26305.40987910336,-1.0,99.97715337974444
2023-09-22 11:15:00,26617.32,26305.447163447036,-1.0,99.97715337974444
2023-09-22 11:16:00,26613.91,26305.484300649634,-1.0,99.97715337974444
2023-09-22 11:17:00,26613.97,26305.5216417846,-1.0,99.97715337974444
2023-09-22 11:18:00,26615.83,26305.559142537513,-1.0,99.97715337974444
2023-09-22 11:19:00,26615.83,26305.596975863675,-1.0,99.97715337974444
2023-09-22 11:20:00,26615.84,26305.634668072085,-1.0,99.97715337974444
2023-09-22 11:21:00,26614.62,26305.672776319727,-1.0,99.97715337974444
2023-09-22 11:22:00,26610.21,26305.710692251407,-1.0,99.97715337974444
2023-09-22 11:23:00,26627.84,26305.74936669102,-1.0,99.97715337974444
2023-09-22 11:24:00,26632.43,26305.787899582643,-1.0,99.97715337974444
2023-09-22 11:25:00,26633.43,26305.826514649543,-1.0,99.97715337974444
2023-09-22 11:26:00,26633.42,26305.865072064684,-1.0,99.97715337974444
2023-09-22 11:27:00,26629.38,26305.903455664044,-1.0,99.97715337974444
2023-09-22 11:28:00,26627.86,26305.941956718125,-1.0,99.97715337974444
2023-09-22 11:29:00,26627.86,26305.980386352854,-1.0,99.97715337974444
2023-09-22 11:30:00,26624.18,26306.01853719397,-1.0,99.97715337974444
2023-09-22 11:31:00,26624.19,26306.056611883123,-1.0,99.97715337974444
2023-09-22 11:32:00,26626.63,26306.09474164262,-1.0,99.97715337974444
2023-09-22 11:33:00,26649.0,26306.133833412187,-1.0,99.97715337974444
2023-09-22 11:34:00,26642.97,26306.172798692056,-1.0,99.97715337974444
2023-09-22 11:35:00,26644.83,26306.21209654517,-1.0,99.97715337974444
2023-09-22 11:36:00,26632.11,26306.250966312415,-1.0,99.97715337974444
2023-09-22 11:37:00,26631.54,26306.289534053238,-1.0,99.97715337974444
2023-09-22 11:38:00,26642.04,26306.32851094951,-1.0,99.97715337974444
2023-09-22 11:39:00,26650.0,26306.367829884242,-1.0,99.97715337974444
2023-09-22 11:40:00,26650.56,26306.40753129972,-1.0,99.97715337974444
2023-09-22 11:41:00,26647.69,26306.447108806926,-1.0,99.97715337974444
2023-09-22 11:42:00,26646.15,26306.48613647117,-1.0,99.97715337974444
2023-09-22 11:43:00,26643.64,26306.525008389595,-1.0,99.97715337974444
2023-09-22 11:44:00,26643.67,26306.56354128122,-1.0,99.97715337974444
2023-09-22 11:45:00,26649.97,26306.60224454672,-1.0,99.97715337974444
2023-09-22 11:46:00,26649.97,26306.641279524993,-1.0,99.97715337974444
2023-09-22 11:47:00,26646.37,26306.68017897859,-1.0,99.97715337974444
2023-09-22 11:48:00,26640.01,26306.718804801418,-1.0,99.97715337974444
2023-09-22 11:49:00,26636.36,26306.757322204507,-1.0,99.97715337974444
2023-09-22 11:50:00,26636.31,26306.795788839623,-1.0,99.97715337974444
2023-09-22 11:51:00,26645.26,26306.834799724624,-1.0,99.97715337974444
2023-09-22 11:52:00,26642.51,26306.87369229443,-1.0,99.97715337974444
2023-09-22 11:53:00,26643.38,26306.912318547493,-1.0,99.97715337974444
2023-09-22 11:54:00,26647.04,26306.950912963013,-1.0,99.97715337974444
2023-09-22 11:55:00,26647.04,26306.989407993777,-1.0,99.97715337974444
2023-09-22 11:56:00,26643.38,26307.027929269,-1.0,99.97715337974444
