dateTime,open,high,low,close,volume,price,return,strategyReturns,signals,strategyReturn TFS_10.75_570,signals TFS_10.75_570,strategyReturn TFE_8.86_0.04301,signals TFE_8.86_0.04301,"strategyReturn TFCS_12.64_[898, 3]","signals TFCS_12.64_[898, 3]","strategyReturn TFCE_8.75_[0.783906, 0.660514]","signals TFCE_8.75_[0.783906, 0.660514]","strategyReturn TFBBRSI_11.77_[511, 0.0093612, 5]","signals TFBBRSI_11.77_[511, 0.0093612, 5]"
2022-09-24 21:00:00,19142.04,19149.54,18845.92,18950.78,8972.52341000,18950.78,-0.009941967746856628,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.562887446458562,1.0,10.100427243962558,0.0
2022-09-24 22:00:00,18950.3,18951.56,18805.34,18886.34,13125.40721000,18886.34,-0.0034003877412960293,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.537170696696822,1.0,10.100427243962558,0.0
2022-09-24 23:00:00,18886.34,18954.11,18858.95,18920.5,10199.45020000,18920.5,0.0018087146583192215,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.550803287818191,1.0,10.100427243962558,0.0
2022-09-25 00:00:00,18921.99,18984.78,18913.43,18963.13,9778.47552000,18963.13,0.0022531117042361437,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.567816091082359,-1.0,10.100427243962558,0.0
2022-09-25 01:00:00,18962.23,18995.76,18918.01,18976.44,6508.42823000,18976.44,0.0007018883486005212,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.567816091082359,-1.0,10.100427243962558,0.0
2022-09-25 02:00:00,18976.44,18982.7,18918.76,18948.89,7478.62464000,18948.89,-0.0014518002322879697,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,-1.0,10.222992298607995,-1.0,7.567816091082359,1.0,10.100427243962558,0.0
2022-09-25 03:00:00,18948.89,19062.0,18931.17,19053.67,7765.42982000,19053.67,0.0055296114970322385,9.182231112159092,-1.0,9.182231112159092,-1.0,7.459763252046953,1.0,10.222992298607995,-1.0,7.609663173947033,-1.0,10.100427243962558,0.0
2022-09-25 04:00:00,19052.83,19070.1,19002.64,19008.91,4721.69840000,19008.91,-0.0023491537325879275,9.182231112159092,-1.0,9.182231112159092,-1.0,7.442239121359184,-1.0,10.222992298607995,-1.0,7.609663173947033,-1.0,10.100427243962558,0.0
2022-09-25 05:00:00,19008.91,19037.0,18937.62,18992.75,5859.99293000,18992.75,-0.0008501276506648336,9.182231112159092,-1.0,9.182231112159092,-1.0,7.442239121359184,-1.0,10.222992298607995,-1.0,7.609663173947033,1.0,10.100427243962558,0.0
2022-09-25 06:00:00,18992.75,19067.62,18983.14,19024.31,4954.86243000,19024.31,0.0016616866962393395,9.182231112159092,-1.0,9.182231112159092,-1.0,7.442239121359184,-1.0,10.222992298607995,-1.0,7.622308050006043,-1.0,10.100427243962558,0.0
2022-09-25 07:00:00,19024.91,19132.21,19006.61,19098.09,7522.17882000,19098.09,0.0038781958452105414,9.182231112159092,-1.0,9.182231112159092,-1.0,7.442239121359184,1.0,10.222992298607995,-1.0,7.622308050006043,-1.0,10.100427243962558,0.0
2022-09-25 08:00:00,19098.09,19123.57,19072.71,19083.33,5703.62232000,19083.33,-0.0007728521543253208,9.182231112159092,-1.0,9.182231112159092,-1.0,7.436487370821237,1.0,10.222992298607995,-1.0,7.622308050006043,-1.0,10.100427243962558,0.0
2022-09-25 09:00:00,19082.37,19092.69,19027.8,19041.88,5827.03901000,19041.88,-0.002172052781144629,9.182231112159092,-1.0,9.182231112159092,-1.0,7.420334927745498,-1.0,10.222992298607995,-1.0,7.622308050006043,1.0,10.100427243962558,0.0
2022-09-25 10:00:00,19042.73,19103.59,18982.0,19069.47,6677.81579000,19069.47,0.0014489115570521793,9.182231112159092,-1.0,9.182231112159092,-1.0,7.420334927745498,1.0,10.222992298607995,-1.0,7.633352100231108,-1.0,10.100427243962558,0.0
2022-09-25 11:00:00,19070.06,19180.21,19067.0,19117.94,8172.18621000,19117.94,0.0025417591574383724,9.182231112159092,-1.0,9.182231112159092,-1.0,7.439195631999355,1.0,10.222992298607995,-1.0,7.633352100231108,-1.0,10.100427243962558,0.0
2022-09-25 12:00:00,19117.95,19144.23,19049.0,19087.88,7755.04779000,19087.88,-0.0015723451376036257,9.182231112159092,-1.0,9.182231112159092,-1.0,7.427498648919699,1.0,10.222992298607995,-1.0,7.633352100231108,-1.0,10.100427243962558,0.0
2022-09-25 13:00:00,19088.25,19089.19,18867.98,18934.88,12052.96249000,18934.88,-0.008015557516078298,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.633352100231107,1.0,10.100427243962558,0.0
2022-09-25 14:00:00,18935.52,18958.3,18841.91,18916.39,9371.44627000,18916.39,-0.0009765047362328971,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.625898095751899,1.0,10.100427243962558,0.0
2022-09-25 15:00:00,18916.39,19010.06,18910.75,18988.74,6608.26486000,18988.74,0.0038247255422414472,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.655065062981252,-1.0,10.100427243962558,0.0
2022-09-25 16:00:00,18988.74,19123.27,18946.56,18972.58,9619.19486000,18972.58,-0.0008510306634352816,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.655065062981252,-1.0,10.100427243962558,0.0
2022-09-25 17:00:00,18972.5,19036.0,18867.51,19004.01,9910.05183000,19004.01,0.001656601263507529,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.655065062981252,-1.0,10.100427243962558,0.0
2022-09-25 18:00:00,19004.01,19013.34,18863.0,18933.16,6315.18189000,18933.16,-0.0037281605303300935,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.655065062981252,1.0,10.100427243962558,0.0
2022-09-25 19:00:00,18934.22,18997.52,18850.01,18915.49,6342.54736000,18915.49,-0.0009332831920291218,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.647920719424082,1.0,10.100427243962558,0.0
2022-09-25 20:00:00,18915.49,18953.56,18885.61,18902.2,4997.26786000,18902.2,-0.0007025987695798985,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.64254729973677,1.0,10.100427243962558,0.0
2022-09-25 21:00:00,18902.2,18940.29,18716.97,18743.1,6727.02599000,18743.1,-0.008417009660251273,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.578219905285958,1.0,10.100427243962558,0.0
2022-09-25 22:00:00,18743.1,18910.0,18629.2,18788.38,17113.76152000,18788.38,0.002415822355960495,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.596527538351532,1.0,10.100427243962558,0.0
2022-09-25 23:00:00,18787.64,18845.09,18730.0,18807.38,13408.34236000,18807.38,0.0010112633446843766,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.604209628197952,-1.0,10.100427243962558,0.0
2022-09-26 00:00:00,18809.13,18932.35,18746.66,18772.96,16884.71629000,18772.96,-0.0018301326394214446,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.604209628197953,1.0,10.100427243962558,0.0
2022-09-26 01:00:00,18772.96,18913.95,18721.02,18879.43,14488.05360000,18879.43,0.0056714551141643366,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.647336561782973,-1.0,10.100427243962558,0.0
2022-09-26 02:00:00,18879.43,18940.0,18838.61,18855.02,14757.82752000,18855.02,-0.0012929415771556485,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.647336561782973,-1.0,10.100427243962558,0.0
2022-09-26 03:00:00,18853.82,18948.11,18831.02,18868.39,14176.20258000,18868.39,0.0007090949784194223,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.647336561782973,-1.0,10.100427243962558,0.0
2022-09-26 04:00:00,18869.07,18918.96,18797.84,18808.23,11659.19988000,18808.23,-0.0031884013421389357,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.647336561782973,1.0,10.100427243962558,0.0
2022-09-26 05:00:00,18808.23,18824.34,18735.87,18769.81,15076.34457000,18769.81,-0.0020427227867799713,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.631715173130043,1.0,10.100427243962558,0.0
2022-09-26 06:00:00,18769.14,18829.89,18689.41,18701.2,17202.55375000,18701.2,-0.0036553380135441182,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.60381867454916,1.0,10.100427243962558,-1.0
2022-09-26 07:00:00,18699.55,18935.0,18680.72,18911.18,23169.24382000,18911.18,0.01122815648193698,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,-1.0,10.222992298607995,-1.0,7.6891955404872725,-1.0,10.100427243962558,0.0
2022-09-26 08:00:00,18911.18,19289.06,18900.01,19272.83,26740.08523000,19272.83,0.019123608362883848,9.182231112159092,-1.0,9.182231112159092,-1.0,7.3679631062986894,1.0,10.222992298607995,-1.0,7.6891955404872725,-1.0,10.100427243962558,0.0
2022-09-26 09:00:00,19273.55,19318.96,19063.64,19082.72,26678.09152000,19082.72,-0.009864145535450675,9.182231112159092,-1.0,9.182231112159092,-1.0,7.295284445918328,1.0,10.222992298607995,-1.0,7.6891955404872725,-1.0,10.100427243962558,0.0
2022-09-26 10:00:00,19082.72,19187.34,19030.67,19093.17,20316.64025000,19093.17,0.0005476158535049347,9.182231112159092,-1.0,9.182231112159092,-1.0,7.2992794593367405,1.0,10.222992298607995,-1.0,7.6891955404872725,-1.0,10.100427243962558,0.0
2022-09-26 11:00:00,19094.34,19122.4,18803.13,18876.62,22639.59050000,18876.62,-0.011341752050602394,9.182231112159092,-1.0,9.182231112159092,-1.0,7.216492841560888,-1.0,10.222992298607995,-1.0,7.6891955404872725,1.0,10.100427243962558,0.0
2022-09-26 12:00:00,18876.62,19147.51,18817.62,19094.36,24365.42971000,19094.36,0.011534904024131487,9.182231112159092,-1.0,9.182231112159092,-1.0,7.216492841560888,1.0,10.222992298607995,-1.0,7.7778896730695735,-1.0,10.100427243962558,0.0
2022-09-26 13:00:00,19095.35,19239.78,19026.43,19191.11,27909.65141000,19191.11,0.005066941232908517,9.182231112159092,-1.0,9.182231112159092,-1.0,7.253058386696782,1.0,10.222992298607995,-1.0,7.7778896730695735,-1.0,10.100427243962558,0.0
2022-09-26 14:00:00,19190.45,19280.0,19117.76,19136.64,24722.72394000,19136.64,-0.0028382933556214685,9.182231112159092,-1.0,9.182231112159092,-1.0,7.232472079269886,1.0,10.222992298607995,-1.0,7.7778896730695735,-1.0,10.100427243962558,0.0
2022-09-26 15:00:00,19138.08,19147.65,18980.01,19113.48,20275.71304000,19113.48,-0.0012102438045550334,9.182231112159092,-1.0,9.182231112159092,-1.0,7.223719024744333,1.0,10.222992298607995,-1.0,7.7778896730695735,1.0,10.100427243962558,0.0
2022-09-26 16:00:00,19113.48,19120.76,18967.59,19085.07,20716.99698000,19085.07,-0.0014863855247709834,9.182231112159092,-1.0,9.182231112159092,-1.0,7.21298179335094,1.0,10.222992298607995,-1.0,7.766328730446257,1.0,10.100427243962558,0.0
2022-09-26 17:00:00,19085.07,19148.0,19007.58,19115.53,15931.12069000,19115.53,0.0015960119611821977,9.182231112159092,-1.0,9.182231112159092,-1.0,7.2244937985689175,1.0,10.222992298607995,-1.0,7.778723883994522,-1.0,10.100427243962558,0.0
2022-09-26 18:00:00,19114.21,19220.0,19067.53,19171.32,17892.47325000,19171.32,0.0029185693517261857,9.182231112159092,-1.0,9.182231112159092,-1.0,7.245578984751156,1.0,10.222992298607995,-1.0,7.778723883994522,-1.0,10.100427243962558,0.0
2022-09-26 19:00:00,19173.02,19269.69,19120.0,19202.77,20303.05673000,19202.77,0.001640471287318812,9.182231112159092,-1.0,9.182231112159092,-1.0,7.2574651490356406,1.0,10.222992298607995,-1.0,7.778723883994522,-1.0,10.100427243962558,0.0
2022-09-26 20:00:00,19202.16,19212.93,19102.19,19113.86,11213.45785000,19113.86,-0.004630061183881318,9.182231112159092,-1.0,9.182231112159092,-1.0,7.22386264135572,1.0,10.222992298607995,-1.0,7.778723883994522,1.0,10.100427243962558,0.0
2022-09-26 21:00:00,19114.59,19146.94,19070.05,19097.32,4942.78212000,19097.32,-0.0008653406480951809,9.182231112159092,-1.0,9.182231112159092,-1.0,7.217611539375898,1.0,10.222992298607995,-1.0,7.771992638027393,1.0,10.100427243962558,0.0
2022-09-26 22:00:00,19096.63,19209.99,19071.61,19138.41,13663.20109000,19138.41,0.0021516108019346003,9.182231112159092,-1.0,9.182231112159092,-1.0,7.233141030328187,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.100427243962558,0.0
2022-09-26 23:00:00,19138.41,19246.33,19113.01,19227.82,13514.06311000,19227.82,0.004671756953686268,9.182231112159092,-1.0,9.182231112159092,-1.0,7.266932507233617,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.100427243962558,0.0
2022-09-27 00:00:00,19226.68,19373.0,19187.63,19346.3,21563.77657000,19346.3,0.006161904989749223,9.182231112159092,-1.0,9.182231112159092,-1.0,7.31171065491011,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.100427243962558,0.0
2022-09-27 01:00:00,19345.34,19894.98,19335.28,19766.56,28771.99200000,19766.56,0.02172301680424682,9.182231112159092,-1.0,9.182231112159092,-1.0,7.470543068334513,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.100427243962558,0.0
2022-09-27 02:00:00,19765.26,20097.45,19669.85,20080.97,23231.90070000,20080.97,0.015906156660541848,9.182231112159092,1.0,9.182231112159092,1.0,7.589370696718767,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.100427243962558,1.0
2022-09-27 03:00:00,20073.33,20300.0,19959.49,20099.04,28861.92426000,20099.04,0.0008998569292220093,9.190493806451087,1.0,9.190493806451087,1.0,7.596200044528644,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.109516183406141,1.0
2022-09-27 04:00:00,20099.04,20136.36,19982.39,20047.4,20039.09061000,20047.4,-0.0025692769405901705,9.166880882641536,1.0,9.166880882641536,1.0,7.576683302918126,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.083542036595594,1.0
2022-09-27 05:00:00,20047.4,20224.49,19958.85,20210.99,21758.68156000,20210.99,0.008160160419805162,9.241684101193135,1.0,9.241684101193135,1.0,7.638510254119997,1.0,10.222992298607995,-1.0,7.788714941339928,-1.0,10.16582535721406,1.0
2022-09-27 06:00:00,20210.06,20350.0,20135.54,20194.41,24367.56421000,20194.41,-0.0008203457623798815,9.234102724803467,1.0,9.234102724803467,1.0,7.6322440346021345,1.0,10.222992298607997,1.0,7.788714941339928,-1.0,10.157485865461178,0.0
2022-09-27 07:00:00,20195.87,20291.64,20169.52,20183.74,21150.60144000,20183.74,-0.0005283640373746623,9.22922375700626,1.0,9.22922375700626,1.0,7.628211431329784,1.0,10.217590837123053,1.0,7.788714941339928,-1.0,10.152119015219727,0.0
2022-09-27 08:00:00,20183.74,20229.28,20105.28,20145.81,19838.22310000,20145.81,-0.0018792354637940933,9.211879872418802,1.0,9.211879872418802,1.0,7.613876225882709,1.0,10.198389578067394,1.0,7.788714941339928,1.0,10.133040793133667,0.0
2022-09-27 09:00:00,20146.73,20219.83,20091.3,20182.53,21878.98969000,20182.53,0.0018227115216513656,9.228670471998326,1.0,9.228670471998326,1.0,7.627754125804052,1.0,10.216978300253626,1.0,7.802911521802367,-1.0,10.151510403336674,0.0
2022-09-27 10:00:00,20181.62,20283.09,20177.97,20221.67,19506.29629000,20221.67,0.0019393009696999641,9.246567641593714,1.0,9.246567641593714,1.0,7.642546636776857,1.0,10.236792096178712,1.0,7.802911521802367,-1.0,10.171197237305785,0.0
2022-09-27 11:00:00,20221.67,20338.39,20175.0,20229.26,21868.57452000,20229.26,0.00037533991999683103,9.250038247552554,1.0,9.250038247552554,1.0,7.645415189620076,1.0,10.240634372905115,1.0,7.802911521802367,-1.0,10.175014893663105,0.0
2022-09-27 12:00:00,20230.35,20385.86,20210.91,20270.88,23549.93453000,20270.88,0.0020574158422008715,9.269069422784034,1.0,9.269069422784034,1.0,7.661144987951404,1.0,10.261703616298117,1.0,7.802911521802367,-1.0,10.195949130499958,0.0
2022-09-27 13:00:00,20270.88,20346.75,20094.27,20194.88,31485.77519000,20194.88,-0.003749220556778954,9.23431763716192,1.0,9.23431763716192,1.0,7.632421665674113,1.0,10.22323022615232,1.0,7.802911521802367,1.0,10.157722268424015,0.0
2022-09-27 14:00:00,20194.88,20239.75,20081.87,20204.36,30411.87158000,20204.36,0.000469425913895094,9.238652465157942,1.0,9.238652465157942,1.0,7.636004522189754,1.0,10.22802927534419,1.0,7.80657441067453,1.0,10.162490566482962,0.0
2022-09-27 15:00:00,20204.36,20252.9,19865.0,19887.73,26552.58678000,19887.73,-0.01567136994193341,9.093870124611497,1.0,9.093870124611497,1.0,7.516337870444242,1.0,10.067742044793347,-1.0,7.684234695105619,1.0,10.003230417284199,0.0
2022-09-27 16:00:00,19887.78,19954.49,18918.77,19110.79,48272.39208000,19110.79,-0.03906629866757039,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.384040087474917,1.0,9.61244123016205,-1.0
2022-09-27 17:00:00,19110.79,19115.89,18863.01,18957.2,35230.16729000,18957.2,-0.008036821083796108,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.3246958784163025,1.0,9.61244123016205,-1.0
2022-09-27 18:00:00,18957.95,19159.83,18816.32,19140.98,32524.80986000,19140.98,0.00969446964741616,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.395704920286164,1.0,9.61244123016205,0.0
2022-09-27 19:00:00,19140.98,19180.0,18963.57,19077.59,27682.65801000,19077.59,-0.0033117426589442944,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.371212248808688,1.0,9.61244123016205,0.0
2022-09-27 20:00:00,19077.59,19104.05,18953.22,19073.46,20090.99258000,19073.46,-0.00021648436726029452,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.369616496589064,1.0,9.61244123016205,0.0
2022-09-27 21:00:00,19073.46,19079.22,18929.15,18994.5,10372.37362000,18994.5,-0.004139783762358795,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.3391078778816725,1.0,9.61244123016205,0.0
2022-09-27 22:00:00,18993.43,19101.3,18926.91,19080.2,17911.99732000,19080.2,0.0045118323725288345,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.372220702390582,-1.0,9.61244123016205,0.0
2022-09-27 23:00:00,19079.5,19169.39,19066.36,19079.13,16337.56782000,19079.13,-5.607907673921275e-05,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.372220702390582,-1.0,9.61244123016205,0.0
2022-09-28 00:00:00,19078.1,19238.28,19070.22,19096.83,21441.13215000,19096.83,0.0009277152574567182,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.372220702390582,-1.0,9.61244123016205,0.0
2022-09-28 01:00:00,19095.87,19146.85,18936.49,19003.85,21054.97507000,19003.85,-0.004868870906846956,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.372220702390583,1.0,9.61244123016205,0.0
2022-09-28 02:00:00,19003.85,19016.16,18471.28,18634.02,28783.01284000,18634.02,-0.019460793470796656,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.228751437880228,1.0,9.61244123016205,0.0
2022-09-28 03:00:00,18633.67,18778.16,18622.74,18745.65,18609.13186000,18745.65,0.0059906558005198285,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.27205639961208,1.0,9.61244123016205,0.0
2022-09-28 04:00:00,18746.2,18830.82,18713.53,18763.47,14986.83273000,18763.47,0.0009506205439662185,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.278969365822433,1.0,9.61244123016205,0.0
2022-09-28 05:00:00,18764.2,18834.0,18655.54,18824.26,16187.76351000,18824.26,0.003239805856805722,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.302551813405333,-1.0,9.61244123016205,0.0
2022-09-28 06:00:00,18822.61,18883.04,18684.23,18696.95,17906.35811000,18696.95,-0.0067630812579085875,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.302551813405333,1.0,9.61244123016205,0.0
2022-09-28 07:00:00,18696.95,18809.13,18622.0,18781.48,22013.48984000,18781.48,0.004521058247468179,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.335567075508893,-1.0,9.61244123016205,0.0
2022-09-28 08:00:00,18782.49,18795.0,18696.0,18741.17,17534.33227000,18741.17,-0.0021462632337814203,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.335567075508893,1.0,9.61244123016205,0.0
2022-09-28 09:00:00,18741.17,18746.04,18565.0,18652.02,23587.57466000,18652.02,-0.004756906852667053,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.300672466219206,1.0,9.61244123016205,0.0
2022-09-28 10:00:00,18652.02,19155.08,18576.0,19004.44,36184.02773000,19004.44,0.01889446826670782,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 11:00:00,19005.13,19043.52,18857.17,18955.43,23746.05456000,18955.43,-0.0025788710427667727,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 12:00:00,18954.96,19127.46,18940.02,19072.62,22576.34939000,19072.62,0.006182397339443035,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 13:00:00,19072.62,19200.0,19012.0,19122.95,25643.91236000,19122.95,0.002638861362518785,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,-1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 14:00:00,19122.95,19477.62,19039.47,19382.25,32587.68926000,19382.25,0.013559623384467256,8.73860627827933,-1.0,8.73860627827933,-1.0,7.222702370311097,1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 15:00:00,19382.25,19500.0,19363.93,19487.79,26945.25673000,19487.79,0.005445188252138022,8.73860627827933,-1.0,8.73860627827933,-1.0,7.262031344406604,1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 16:00:00,19487.79,19666.66,19467.07,19507.67,28024.04111000,19507.67,0.001020125935264904,8.73860627827933,-1.0,8.73860627827933,-1.0,7.26943953092374,1.0,10.067742044793347,-1.0,7.4386147904578115,-1.0,9.61244123016205,0.0
2022-09-28 17:00:00,19508.44,19609.5,19256.07,19345.55,25830.48586000,19345.55,-0.008310577326764212,8.73860627827933,-1.0,8.73860627827933,-1.0,7.209026291579762,1.0,10.067742044793347,-1.0,7.4386147904578115,1.0,9.61244123016205,0.0
2022-09-28 18:00:00,19345.55,19635.56,19281.0,19555.58,25085.35791000,19555.58,0.010856760340233418,8.73860627827933,-1.0,8.73860627827933,-1.0,7.2872929623138845,1.0,10.067742044793347,-1.0,7.519374048501128,-1.0,9.61244123016205,0.0
2022-09-28 19:00:00,19555.58,19659.2,19464.29,19546.72,21622.84307000,19546.72,-0.00045306761548369323,8.73860627827933,-1.0,8.73860627827933,-1.0,7.283991325868119,1.0,10.067742044793347,-1.0,7.519374048501128,-1.0,9.61244123016205,0.0
2022-09-28 20:00:00,19546.72,19627.21,19491.87,19568.23,14430.07286000,19568.23,0.0011004403807901575,8.73860627827933,-1.0,8.73860627827933,-1.0,7.2920069240564285,1.0,10.067742044793347,-1.0,7.519374048501128,-1.0,9.61244123016205,0.0
2022-09-28 21:00:00,19569.61,19790.0,19525.84,19618.44,10604.42236000,19618.44,0.002565893798263774,8.73860627827933,-1.0,8.73860627827933,-1.0,7.310717439399761,1.0,10.067742044793347,-1.0,7.519374048501128,-1.0,9.61244123016205,0.0
2022-09-28 22:00:00,19618.79,19666.48,19411.58,19485.75,14428.39974000,19485.75,-0.006763534715298447,8.73860627827933,-1.0,8.73860627827933,-1.0,7.261271148204644,1.0,10.067742044793347,-1.0,7.519374048501127,1.0,9.61244123016205,0.0
2022-09-28 23:00:00,19485.75,19558.78,19386.22,19412.82,11571.93949000,19412.82,-0.0037427350756321642,8.73860627827933,-1.0,8.73860627827933,-1.0,7.234094133984582,1.0,10.067742044793347,-1.0,7.491231023503003,1.0,9.61244123016205,0.0
2022-09-29 00:00:00,19412.82,19529.04,19371.52,19437.99,16346.13095000,19437.99,0.0012965658776005196,8.73860627827933,-1.0,8.73860627827933,-1.0,7.243473613594057,1.0,10.067742044793347,-1.0,7.5009438980293,1.0,9.61244123016205,0.0
2022-09-29 01:00:00,19438.16,19605.0,19420.16,19496.53,14381.57913000,19496.53,0.0030116282599177424,8.73860627827933,-1.0,8.73860627827933,-1.0,7.265288263428725,1.0,10.067742044793347,-1.0,7.523533952648663,-1.0,9.61244123016205,0.0
2022-09-29 02:00:00,19496.53,19532.81,19277.01,19438.05,23967.76337000,19438.05,-0.002999508117598304,8.73860627827933,-1.0,8.73860627827933,-1.0,7.243495972305879,1.0,10.067742044793347,-1.0,7.523533952648663,1.0,9.61244123016205,0.0
2022-09-29 03:00:00,19437.61,19539.21,19385.0,19507.5,13386.09908000,19507.5,0.0035728892558668512,8.73860627827933,-1.0,8.73860627827933,-1.0,7.269376181240244,1.0,10.067742044793347,-1.0,7.55041470627423,-1.0,9.61244123016205,0.0
2022-09-29 04:00:00,19507.5,19629.0,19490.92,19583.3,13185.90917000,19583.3,0.003885684992951388,8.73860627827933,-1.0,8.73860627827933,-1.0,7.297622687175807,1.0,10.067742044793347,-1.0,7.55041470627423,-1.0,9.61244123016205,0.0
